Date,Max_temp
2018-10-18,37.0
2018-10-19,36.5
2018-10-20,36.5
2018-10-21,37.0
2018-10-22,36.5
2018-10-23,37.0
2018-10-24,36.6
2018-10-25,35.9
2018-10-26,36.9
2018-10-27,36.9
2018-10-28,36.2
2018-10-29,35.9
2018-10-30,35.4
2018-10-31,36.6
2018-11-01,36.8
2018-11-02,35.9
2018-11-03,35.9
2018-11-04,36.1
2018-11-05,36.6
2018-11-06,36.8
2018-11-07,36.9
2018-11-08,36.5
2018-11-09,36.2
2018-11-10,36.4
2018-11-11,36.4
2018-11-12,36.9
2018-11-13,36.0
2018-11-14,36.3
2018-11-15,37.0
2018-11-16,36.8
2018-11-17,36.8
2018-11-18,36.1
2018-11-19,36.4
2018-11-20,36.3
2018-11-21,35.5
2018-11-22,35.9
2018-11-23,36.0
2018-11-24,34.9
2018-11-25,34.8
2018-11-26,35.6
2018-11-27,34.6
2018-11-28,35.8
2018-11-29,34.7
2018-11-30,34.9
2018-12-01,34.6
2018-12-02,34.6
2018-12-03,34.7
2018-12-04,34.6
2018-12-05,35.9
2018-12-06,35.1
2018-12-07,35.3
2018-12-08,35.1
2018-12-09,34.6
2018-12-10,35.2
2018-12-11,35.0
2018-12-12,34.7
2018-12-13,34.6
2018-12-14,34.6
2018-12-15,29.5
2018-12-16,32.2
2018-12-17,32.1
2018-12-18,27.5
2018-12-19,27.0
2018-12-20,29.8
2018-12-21,32.1
2018-12-22,33.6
2018-12-23,33.5
2018-12-24,34.1
2018-12-25,34.3
2018-12-26,35.6
2018-12-27,35.6
2018-12-28,32.9
2018-12-29,32.9
2018-12-30,30.7
2018-12-31,32.9
2019-01-01,32.1
2019-01-02,34.8
2019-01-03,37.0
2019-01-04,35.8
2019-01-05,36.1
2019-01-06,35.5
2019-01-07,33.0
2019-01-08,33.3
2019-01-09,37.0
2019-01-10,33.5
2019-01-11,35.2
2019-01-12,35.5
2019-01-13,35.5
2019-01-14,35.5
2019-01-15,36.0
2019-01-16,33.4
2019-01-17,34.0
2019-01-18,35.1
2019-01-19,34.6
2019-01-20,35.5
2019-01-21,36.8
2019-01-22,34.6
2019-01-23,36.8
2019-01-24,34.6
2019-01-25,32.7
2019-01-26,32.5
2019-01-27,29.0
2019-01-28,25.3
2019-01-29,27.6
2019-01-30,29.5
2019-01-31,31.2
2019-02-01,32.1
2019-02-02,34.8
2019-02-03,34.2
2019-02-04,34.4
2019-02-05,34.6
2019-02-06,34.6
2019-02-07,36.2
2019-02-08,36.6
2019-02-09,32.1
2019-02-10,32.6
2019-02-11,33.1
2019-02-12,35.8
2019-02-13,35.5
2019-02-14,36.4
2019-02-15,35.3
2019-02-16,36.5
2019-02-17,35.8
2019-02-18,36.5
2019-02-19,36.0
2019-02-20,37.6
2019-02-21,36.6
2019-02-22,37.7
2019-02-23,37.6
2019-02-24,38.3
2019-02-25,39.3
2019-02-26,39.4
2019-02-27,37.0
2019-02-28,36.4
2019-03-01,36.1
2019-03-02,36.3
2019-03-03,36.7
2019-03-04,37.6
2019-03-05,38.6
2019-03-06,37.4
2019-03-07,37.5
2019-03-08,37.5
2019-03-09,37.8
2019-03-10,37.8
2019-03-11,39.1
2019-03-12,39.3
2019-03-13,37.9
2019-03-14,38.6
2019-03-15,40.3
2019-03-16,40.2
2019-03-17,39.6
2019-03-18,38.2
2019-03-19,37.7
2019-03-20,38.9
2019-03-21,37.9
2019-03-22,38.4
2019-03-23,38.1
2019-03-24,39.1
2019-03-25,40.4
2019-03-26,39.9
2019-03-27,39.6
2019-03-28,40.6
2019-03-29,41.8
2019-03-30,42.0
2019-03-31,41.1
2019-04-01,43.2
2019-04-02,42.9
2019-04-03,42.8
2019-04-04,42.2
2019-04-05,39.8
2019-04-06,39.7
2019-04-07,42.4
2019-04-08,42.3
2019-04-09,42.6
2019-04-10,42.5
2019-04-11,42.4
2019-04-12,44.3
2019-04-13,44.0
2019-04-14,43.2
2019-04-15,44.5
2019-04-16,43.3
2019-04-17,42.0
2019-04-18,40.9
2019-04-19,40.6
2019-04-20,41.6
2019-04-21,42.3
2019-04-22,41.8
2019-04-23,40.3
2019-04-24,42.5
2019-04-25,42.9
2019-04-26,43.7
2019-04-27,45.0
2019-04-28,45.3
2019-04-29,45.1
2019-04-30,44.9
2019-05-01,44.5
2019-05-02,43.4
2019-05-03,45.1
2019-05-04,43.2
2019-05-05,44.4
2019-05-06,44.8
2019-05-07,45.7
2019-05-08,45.5
2019-05-09,45.2
2019-05-10,46.3
2019-05-11,45.4
2019-05-12,44.2
2019-05-13,43.9
2019-05-14,44.8
2019-05-15,44.1
2019-05-16,43.7
2019-05-17,44.4
2019-05-18,45.5
2019-05-19,44.9
2019-05-20,45.7
2019-05-21,44.9
2019-05-22,44.9
2019-05-23,44.8
2019-05-24,44.7
2019-05-25,45.1
2019-05-26,46.3
2019-05-27,47.1
2019-05-28,47.3
2019-05-29,47.1
2019-05-30,45.9
2019-05-31,43.4
2019-06-01,44.4
2019-06-02,39.2
2019-06-03,44.7
2019-06-04,44.4
2019-06-05,42.6
2019-06-06,44.7
2019-06-07,44.4
2019-06-08,43.4
2019-06-09,38.9
2019-06-10,44.2
2019-06-11,44.6
2019-06-12,43.4
2019-06-13,43.0
2019-06-14,42.0
2019-06-15,41.7
2019-06-16,41.6
2019-06-17,41.7
2019-06-18,39.0
2019-06-19,40.5
2019-06-20,41.7
2019-06-21,40.2
2019-06-22,35.8
2019-06-23,35.4
2019-06-24,34.7
2019-06-25,38.2
2019-06-26,38.5
2019-06-27,39.4
2019-06-28,39.3
2019-06-29,38.0
2019-06-30,32.6
2019-07-01,36.3
2019-07-02,32.4
2019-07-03,32.2
2019-07-04,32.4
2019-07-05,35.9
2019-07-06,34.5
2019-07-07,33.2
2019-07-08,35.1
2019-07-09,35.5
2019-07-10,35.2
2019-07-11,36.5
2019-07-12,34.8
2019-07-13,35.3
2019-07-14,36.6
2019-07-15,36.6
2019-07-16,36.9
2019-07-17,38.3
2019-07-18,37.9
2019-07-19,38.3
2019-07-20,37.8
2019-07-21,35.7
2019-07-22,36.9
2019-07-23,37.2
2019-07-24,37.7
2019-07-25,37.3
2019-07-26,35.5
2019-07-27,28.9
2019-07-28,29.8
2019-07-29,30.1
2019-07-30,28.1
2019-07-31,30.4
2019-08-01,33.3
2019-08-02,32.4
2019-08-03,27.3
2019-08-04,28.6
2019-08-05,33.0
2019-08-06,33.1
2019-08-07,29.1
2019-08-08,28.2
2019-08-09,30.5
2019-08-10,32.7
2019-08-11,34.6
2019-08-12,35.1
2019-08-13,33.5
2019-08-14,30.3
2019-08-15,32.9
2019-08-16,34.7
2019-08-17,35.7
2019-08-18,33.7
2019-08-19,30.6
2019-08-20,36.4
2019-08-21,35.0
2019-08-22,33.2
2019-08-23,32.6
2019-08-24,29.1
2019-08-25,33.5
2019-08-26,34.3
2019-08-27,34.1
2019-08-28,35.2
2019-08-29,35.8
2019-08-30,36.5
2019-08-31,35.9
2019-09-01,32.8
2019-09-02,32.4
2019-09-03,30.2
2019-09-04,30.3
2019-09-05,32.8
2019-09-06,34.3
2019-09-07,30.5
2019-09-08,30.8
2019-09-09,32.8
2019-09-11,34.95
2019-09-12,34.8
2019-09-13,30.5
2019-09-14,34.7
2019-09-15,35.6
2019-09-16,33.6
2019-09-17,34.7
2019-09-18,35.1
2019-09-19,34.3
2019-09-20,35.3
2019-09-21,34.9
2019-09-22,35.2
2019-09-23,36.4
2019-09-24,36.0
2019-09-25,34.5
2019-09-26,32.1
2019-09-27,30.3
2019-09-28,33.2
2019-09-29,34.15
2019-09-30,35.2
2019-10-01,34.25
2019-10-02,34.9
2019-10-03,34.8
2019-10-04,35.7
2019-10-05,35.7
2019-10-06,35.6
2019-10-07,35.2
2019-10-08,35.7
2019-10-09,35.5
2019-10-10,35.2
2019-10-11,35.2
2019-10-12,35.2
2019-10-13,35.9
2019-10-14,35.1
2019-10-15,35.5
2019-10-16,34.3
2019-10-17,34.7
2019-10-18,35.5
2019-10-19,33.2
2019-10-20,33.7
2019-10-21,33.6
2019-10-22,33.2
2019-10-23,33.6
2019-10-24,33.4
2019-10-25,33.4
2019-10-26,33.4
2019-10-27,35.1
2019-10-28,34.9
2019-10-29,34.4
2019-10-30,34.9
2019-10-31,35.1
2019-11-01,30.4
2019-11-02,34.3
2019-11-03,35.8
2019-11-04,34.1
2019-11-05,34.1
2019-11-06,34.0
2019-11-07,34.3
2019-11-08,34.0
2019-11-09,33.5
2019-11-10,32.5
2019-11-11,33.1
2019-11-12,34.1
2019-11-13,33.1
2019-11-14,32.6
